X, (x)^2 + 13
-332.0,110889.0
331.0,112275.0
-333.0,112757.0
332.0,114232.0
-334.0,117972.0
333.0,119351.0
-335.0,118168.0
334.0,116611.0
-336.0,119502.0
335.0,120672.0
-337.0,120997.0
336.0,118829.0
-338.0,116562.0
337.0,116413.0
-339.0,120992.0
338.0,121905.0
-340.0,121377.0
339.0,123062.0
-341.0,124921.0
340.0,125033.0
-342.0,122029.0
341.0,122015.0
-343.0,120977.0
342.0,119960.0
-344.0,118861.0
343.0,118766.0
-345.0,119940.0
344.0,119642.0
-346.0,122298.0
345.0,120940.0
-347.0,124332.0
346.0,127929.0
-348.0,128026.0
347.0,130841.0
-349.0,130658.0
348.0,131253.0
-350.0,132143.0
349.0,134033.0
-351.0,133824.0
350.0,133364.0
-352.0,135329.0
351.0,135911.0
-353.0,135621.0
352.0,139890.0
-354.0,137571.0
353.0,137716.0
-355.0,138933.0
354.0,137079.0
-356.0,139291.0
355.0,141736.0
-357.0,145414.0
356.0,141271.0
-358.0,142742.0
357.0,146884.0
-359.0,147621.0
358.0,146299.0
-360.0,143226.0
359.0,141990.0
-361.0,142654.0
360.0,145036.0
-362.0,143653.0
361.0,142690.0
-363.0,144542.0
362.0,143556.0
-364.0,143693.0
363.0,148348.0
-365.0,150393.0
364.0,150922.0
-366.0,152112.0
365.0,149072.0
-367.0,147563.0
366.0,143189.0
-368.0,146317.0
367.0,145956.0
-369.0,142568.0
368.0,141562.0
-370.0,143075.0
369.0,143502.0
-371.0,143694.0
370.0,141810.0
-372.0,140531.0
371.0,141845.0
-373.0,142768.0
372.0,143104.0
-374.0,142324.0
373.0,141531.0
-375.0,138781.0
374.0,137369.0
-376.0,136642.0
375.0,136840.0
-377.0,140609.0
376.0,141345.0
-378.0,143408.0
377.0,142043.0
-379.0,140857.0
378.0,142492.0
-380.0,143680.0
379.0,142436.0
-381.0,144519.0
380.0,146099.0
-382.0,145770.0
381.0,149684.0
-383.0,148089.0
382.0,147140.0
-384.0,145954.0
383.0,147211.0
-385.0,148707.0
384.0,152399.0
-386.0,155091.0
385.0,152021.0
-387.0,150745.0
386.0,150676.0
-388.0,150977.0
387.0,150022.0
-389.0,151933.0
388.0,154372.0
-390.0,153556.0
389.0,153793.0
-391.0,157339.0
390.0,155765.0
-392.0,155057.0
391.0,153856.0
-393.0,151298.0
392.0,152477.0
-394.0,154571.0
393.0,154112.0
-395.0,154439.0
394.0,153277.0
-396.0,153482.0
395.0,152064.0
-397.0,156951.0
396.0,156714.0
-398.0,155157.0
397.0,152842.0
-399.0,154073.0
398.0,156094.0
-400.0,152592.0
399.0,156377.0
-401.0,156776.0
400.0,157489.0
-402.0,160312.0
401.0,161729.0
-403.0,162429.0
402.0,164990.0
-404.0,167318.0
403.0,164904.0
-405.0,166958.0
404.0,169612.0
-406.0,169718.0
405.0,170086.0
-407.0,172873.0
406.0,168898.0
-408.0,169757.0
407.0,173126.0
-409.0,177524.0
408.0,180058.0
-410.0,179242.0
409.0,183117.0
-411.0,180345.0
410.0,179263.0
-412.0,179757.0
411.0,181050.0
-413.0,182941.0
412.0,184290.0
-414.0,183727.0
413.0,185598.0
-415.0,187633.0
414.0,187089.0
-416.0,185677.0
415.0,186640.0
-417.0,186568.0
416.0,183501.0
-418.0,186000.0
417.0,190212.0
-419.0,190646.0
418.0,190324.0
-420.0,187863.0
419.0,187376.0
-421.0,186332.0
420.0,186810.0
-422.0,187693.0
421.0,183835.0
-423.0,184248.0
422.0,184660.0
-424.0,185538.0
423.0,184611.0
-425.0,184791.0
424.0,184585.0
-426.0,186004.0
425.0,188745.0
-427.0,190216.0
426.0,188359.0
-428.0,190637.0
427.0,193541.0
-429.0,193445.0
428.0,190735.0
-430.0,189428.0
429.0,193407.0
-431.0,191701.0
430.0,194277.0
-432.0,196429.0
431.0,194667.0
-433.0,198222.0
432.0,198175.0
-434.0,199793.0
433.0,199694.0
-435.0,201693.0
434.0,198852.0
-436.0,198849.0
435.0,198915.0
-437.0,200307.0
436.0,197923.0
-438.0,196873.0
437.0,196067.0
-439.0,195204.0
438.0,192860.0
-440.0,192579.0
439.0,191748.0
-441.0,189391.0
440.0,191712.0
-442.0,187782.0
441.0,186020.0
-443.0,187845.0
442.0,186843.0
-444.0,187404.0
443.0,186970.0
-445.0,188961.0
444.0,187853.0
-446.0,187746.0
445.0,188801.0
-447.0,188251.0
446.0,184608.0
-448.0,183851.0
447.0,184123.0
-449.0,184730.0
448.0,184322.0
-450.0,184965.0
449.0,188156.0
-451.0,191695.0
450.0,193523.0
-452.0,194472.0
451.0,194390.0
-453.0,195973.0
452.0,195252.0
-454.0,198119.0
453.0,196107.0
-455.0,195502.0
454.0,194350.0
-456.0,192865.0
455.0,195813.0
-457.0,196957.0
456.0,199739.0
-458.0,202571.0
457.0,203151.0
-459.0,204873.0
458.0,208690.0
-460.0,206920.0
459.0,206195.0
-461.0,203184.0
460.0,204449.0
-462.0,203008.0
461.0,204723.0
-463.0,205910.0
462.0,207034.0
-464.0,206804.0
463.0,206921.0
-465.0,205991.0
464.0,207122.0
-466.0,209543.0
465.0,211884.0
-467.0,211658.0
466.0,210181.0
-468.0,210589.0
467.0,211515.0
-469.0,214973.0
468.0,218102.0
-470.0,216403.0
469.0,220946.0
-471.0,221970.0
470.0,225157.0
-472.0,224441.0
471.0,224048.0
-473.0,224241.0
472.0,226803.0
-474.0,225118.0
473.0,225392.0
-475.0,221795.0
474.0,223570.0
-476.0,221367.0
475.0,222017.0
-477.0,225047.0
476.0,223714.0
-478.0,223642.0
477.0,221096.0
-479.0,220302.0
478.0,218979.0
-480.0,215713.0
479.0,213894.0
-481.0,210944.0
480.0,212204.0
-482.0,214105.0
481.0,212971.0
-483.0,217380.0
482.0,216124.0
-484.0,217755.0
483.0,217742.0
-485.0,221689.0
484.0,222110.0
-486.0,225363.0
485.0,226971.0
-487.0,224701.0
486.0,221110.0
-488.0,224524.0
487.0,227043.0
-489.0,229164.0
488.0,228998.0
-490.0,229741.0
489.0,229923.0
-491.0,230623.0
490.0,232464.0
-492.0,232717.0
491.0,231689.0
-493.0,234263.0
492.0,233911.0
-494.0,234363.0
493.0,232473.0
-495.0,235860.0
494.0,232928.0
-496.0,233773.0
495.0,230623.0
-497.0,233015.0
496.0,234423.0
-498.0,238916.0
497.0,238205.0
-499.0,239284.0
498.0,240983.0
-500.0,241160.0
499.0,244345.0
-501.0,248460.0
500.0,251910.0
-502.0,251357.0
501.0,252186.0
-503.0,252800.0
502.0,254352.0
-504.0,252083.0
503.0,254579.0
-505.0,254775.0
504.0,256294.0
-506.0,259867.0
505.0,262578.0
-507.0,266226.0
506.0,267007.0
-508.0,269950.0
507.0,268136.0
-509.0,268579.0
508.0,267850.0
-510.0,269301.0
509.0,270717.0
-511.0,268100.0
510.0,266026.0
-512.0,265209.0
511.0,268095.0
-513.0,268328.0
512.0,267366.0
-514.0,266989.0
513.0,268787.0
-515.0,267813.0
514.0,267798.0
-516.0,269310.0
515.0,270590.0
-517.0,271742.0
516.0,269938.0
-518.0,267718.0
517.0,264855.0
-519.0,264810.0
518.0,267067.0
-520.0,269188.0
519.0,267771.0
-521.0,267830.0
520.0,271676.0
-522.0,271307.0
521.0,271744.0
-523.0,271052.0
522.0,273580.0
-524.0,276174.0
523.0,273588.0
-525.0,274968.0
524.0,274209.0
-526.0,276271.0
525.0,272255.0
-527.0,271628.0
526.0,272120.0
-528.0,273400.0
527.0,274930.0
-529.0,277562.0
528.0,279083.0
-530.0,276252.0
529.0,272944.0
-531.0,274377.0
530.0,276722.0
-532.0,277433.0
531.0,279315.0
-533.0,281007.0
532.0,282777.0
-534.0,279809.0
533.0,278538.0
-535.0,278932.0
534.0,280878.0
-536.0,282001.0
535.0,280498.0
-537.0,282308.0
536.0,280589.0
-538.0,281173.0
537.0,280472.0
-539.0,279351.0
538.0,278220.0
-540.0,276906.0
539.0,277244.0
-541.0,281614.0
540.0,281931.0
-542.0,278673.0
541.0,274992.0
-543.0,278208.0
542.0,278315.0
-544.0,278889.0
543.0,278680.0
-545.0,277817.0
544.0,278701.0
-546.0,277646.0
545.0,280202.0
-547.0,280379.0
546.0,283300.0
-548.0,283263.0
547.0,281378.0
-549.0,282993.0
548.0,282478.0
-550.0,284505.0
549.0,286700.0
-551.0,289058.0
550.0,287859.0
-552.0,290173.0
551.0,295272.0
-553.0,295790.0
552.0,295850.0
-554.0,296549.0
553.0,295639.0
-555.0,296692.0
554.0,300256.0
-556.0,303122.0
555.0,301302.0
-557.0,299926.0
556.0,303694.0
-558.0,301451.0
557.0,305179.0
-559.0,307102.0
558.0,306325.0
-560.0,311540.0
559.0,312705.0
-561.0,315533.0
560.0,314389.0
-562.0,317040.0
561.0,316867.0
-563.0,316835.0
562.0,321210.0
-564.0,321357.0
563.0,323953.0
-565.0,325253.0
564.0,329943.0
-566.0,331770.0
565.0,329844.0
-567.0,335056.0
566.0,336209.0
-568.0,335458.0
567.0,337420.0
-569.0,339635.0
568.0,339827.0
-570.0,342037.0
569.0,340513.0
-571.0,341954.0
570.0,342455.0
-572.0,346650.0
571.0,344033.0
-573.0,344793.0
572.0,343234.0
-574.0,340115.0
573.0,340323.0
-575.0,338179.0
574.0,337488.0
-576.0,337974.0
575.0,335401.0
-577.0,338341.0
576.0,334328.0
-578.0,336324.0
577.0,337456.0
-579.0,336900.0
578.0,335286.0
-580.0,337229.0
579.0,338530.0
-581.0,340868.0
580.0,337654.0
-582.0,334814.0
581.0,334008.0
-583.0,335073.0
582.0,333195.0
-584.0,333779.0
583.0,337790.0
-585.0,337952.0
584.0,340118.0
-586.0,339390.0
585.0,337100.0
-587.0,337945.0
586.0,335893.0
-588.0,339024.0
587.0,338687.0
-589.0,338784.0
588.0,341799.0
-590.0,343569.0
589.0,344265.0
-591.0,345709.0
590.0,344948.0
-592.0,350042.0
591.0,354511.0
-593.0,355132.0
592.0,358200.0
-594.0,361295.0
593.0,361420.0
-595.0,360362.0
594.0,363371.0
-596.0,361304.0
595.0,364015.0
-597.0,365495.0
596.0,369206.0
-598.0,373233.0
597.0,376182.0
-599.0,378345.0
598.0,382353.0
-600.0,379638.0
599.0,378286.0
-601.0,378033.0
600.0,376269.0
-602.0,376259.0
601.0,376739.0
-603.0,375740.0
602.0,375804.0
-604.0,373033.0
603.0,374360.0
-605.0,374424.0
604.0,376924.0
-606.0,373541.0
605.0,376236.0
-607.0,374890.0
606.0,373757.0
-608.0,370140.0
607.0,369927.0
-609.0,368272.0
608.0,366962.0
-610.0,362310.0
609.0,365326.0
-611.0,364423.0
610.0,364494.0
-612.0,363592.0
611.0,363787.0
-613.0,361892.0
612.0,361109.0
-614.0,360983.0
613.0,362368.0
-615.0,361516.0
614.0,365728.0
-616.0,366219.0
615.0,367349.0
-617.0,367142.0
616.0,368260.0
-618.0,372735.0
617.0,374958.0
-619.0,375074.0
618.0,376867.0
-620.0,376340.0
619.0,377649.0
-621.0,377302.0
620.0,380980.0
-622.0,380847.0
621.0,383285.0
-623.0,384115.0
622.0,382885.0
-624.0,382523.0
623.0,382216.0
-625.0,382608.0
624.0,383620.0
-626.0,380192.0
625.0,378737.0
-627.0,382448.0
626.0,384891.0
-628.0,384686.0
627.0,382181.0
-629.0,383337.0
628.0,384415.0
-630.0,383180.0
629.0,382748.0
-631.0,386665.0
630.0,387553.0
-632.0,388030.0
631.0,388467.0
-633.0,388021.0
632.0,390385.0
-634.0,393858.0
633.0,395088.0
-635.0,398832.0
634.0,399585.0
-636.0,399805.0
635.0,402682.0
-637.0,405697.0
636.0,402969.0
-638.0,404093.0
637.0,407757.0
-639.0,410330.0
638.0,411320.0
-640.0,412235.0
639.0,411642.0
-641.0,414359.0
640.0,412471.0
-642.0,412394.0
641.0,411333.0
-643.0,411970.0
642.0,413846.0
-644.0,411157.0
643.0,410625.0
-645.0,409981.0
644.0,411340.0
-646.0,411811.0
645.0,411170.0
-647.0,410161.0
646.0,410855.0
-648.0,412748.0
647.0,411298.0
-649.0,409132.0
648.0,407637.0
-650.0,405824.0
649.0,403029.0
-651.0,404265.0
650.0,404321.0
-652.0,404226.0
651.0,405016.0
-653.0,406755.0
652.0,410571.0
-654.0,410735.0
653.0,414175.0
-655.0,412635.0
654.0,417016.0
-656.0,414222.0
655.0,414052.0
-657.0,414079.0
656.0,413871.0
-658.0,410950.0
657.0,412228.0
-659.0,413940.0
658.0,415911.0
-660.0,417256.0
659.0,417687.0
-661.0,421933.0
660.0,421188.0
-662.0,421875.0
661.0,421887.0
-663.0,421904.0
662.0,420246.0
-664.0,420014.0
663.0,423118.0
-665.0,424345.0
664.0,428856.0
-666.0,427072.0
665.0,430216.0
-667.0,433182.0
666.0,434137.0
-668.0,436325.0
667.0,436928.0
-669.0,435087.0
668.0,436820.0
-670.0,438693.0
669.0,437544.0
-671.0,440483.0
670.0,441439.0
-672.0,444574.0
671.0,447780.0
-673.0,449749.0
672.0,450148.0
-674.0,450496.0
673.0,452314.0
-675.0,450947.0
674.0,452395.0
-676.0,450101.0
675.0,452248.0
-677.0,452615.0
676.0,451676.0
-678.0,451679.0
677.0,455536.0
-679.0,458201.0
678.0,461711.0
-680.0,460709.0
679.0,460527.0
-681.0,463355.0
680.0,466551.0
-682.0,467427.0
681.0,469835.0
-683.0,469925.0
682.0,472279.0
-684.0,472492.0
683.0,473622.0
-685.0,471974.0
684.0,471193.0
-686.0,468359.0
685.0,471678.0
-687.0,471406.0
686.0,469776.0
-688.0,472599.0
687.0,475029.0
-689.0,471897.0
688.0,472926.0
-690.0,470236.0
689.0,468565.0
-691.0,467859.0
690.0,467304.0
-692.0,463609.0
691.0,463938.0
-693.0,461475.0
692.0,461298.0
-694.0,461905.0
693.0,466475.0
-695.0,469285.0
694.0,471357.0
-696.0,474869.0
695.0,477581.0
-697.0,476395.0
696.0,478620.0
-698.0,481363.0
697.0,483236.0
-699.0,484182.0
698.0,486712.0
-700.0,488340.0
699.0,490643.0
-701.0,494185.0
700.0,495166.0
-702.0,495788.0
701.0,499444.0
-703.0,497862.0
702.0,501653.0
-704.0,502174.0
703.0,501108.0
-705.0,500211.0
704.0,499531.0
-706.0,499898.0
705.0,500627.0
-707.0,501155.0
706.0,502009.0
-708.0,501692.0
707.0,504187.0
-709.0,504715.0
708.0,502722.0
-710.0,504878.0
709.0,502510.0
-711.0,504012.0
710.0,505913.0
-712.0,505732.0
711.0,508904.0
-713.0,509633.0
712.0,510759.0
-714.0,508976.0
713.0,509429.0
-715.0,512082.0
714.0,513381.0
-716.0,513340.0
715.0,511883.0
-717.0,512234.0
716.0,512105.0
-718.0,515852.0
717.0,515768.0
-719.0,513139.0
718.0,513173.0
-720.0,518368.0
719.0,516921.0
-721.0,518768.0
720.0,518277.0
-722.0,518716.0
721.0,523613.0
-723.0,522275.0
722.0,520158.0
-724.0,521268.0
723.0,522512.0
-725.0,523551.0
724.0,524568.0
-726.0,526965.0
725.0,529336.0
-727.0,532990.0
726.0,534678.0
-728.0,536373.0
727.0,532880.0
-729.0,533947.0
728.0,534880.0
-730.0,535957.0
729.0,534101.0
-731.0,537807.0
730.0,538521.0
-732.0,538471.0
731.0,537320.0
